lon,lat,mmh,thunderstorm,hail
46.44968,41.05079,0.000,0,0
46.48967,41.05079,0.000,0,0
46.52966,41.05079,0.000,0,0
46.56965,41.05079,0.000,0,0
46.60964,41.05079,0.000,0,0
46.64963,41.05079,0.000,0,0
46.68962,41.05079,0.000,0,0
46.72962,41.05079,0.000,0,0
46.76961,41.05079,0.000,0,0
46.80960,41.05079,0.000,0,0
46.84959,41.05079,0.000,0,0
46.88958,41.05079,0.000,0,0
46.92957,41.05079,0.000,0,0
46.96956,41.05079,0.000,0,0
47.00955,41.05079,0.000,0,0
47.04954,41.05079,0.000,0,0
47.08954,41.05079,0.000,0,0
47.12953,41.05079,0.000,0,0
47.16952,41.05079,0.000,0,0
47.20951,41.05079,0.000,0,0
47.24950,41.05079,0.000,0,0
47.28949,41.05079,0.000,0,0
47.32948,41.05079,0.000,0,0
47.36947,41.05079,0.000,0,0
47.40946,41.05079,0.000,0,0
47.44946,41.05079,0.000,0,0
47.48945,41.05079,0.000,0,0
47.52944,41.05079,0.000,0,0
47.56943,41.05079,0.000,0,0
47.60942,41.05079,0.000,0,0
47.64941,41.05079,0.000,0,0
47.68940,41.05079,0.000,0,0
47.72939,41.05079,0.000,0,0
47.76938,41.05079,0.000,0,0
47.80938,41.05079,0.000,0,0
47.84937,41.05079,0.000,0,0
47.88936,41.05079,0.000,0,0
47.92935,41.05079,0.000,0,0
47.96934,41.05079,0.000,0,0
48.00933,41.05079,0.000,0,0
48.04932,41.05079,0.000,0,0
48.08931,41.05079,0.000,0,0
48.12930,41.05079,0.000,0,0
48.16930,41.05079,0.000,0,0
48.20929,41.05079,0.000,0,0
48.24928,41.05079,0.000,0,0
48.28927,41.05079,0.000,0,0
48.32926,41.05079,0.000,0,0
48.36925,41.05079,0.000,0,0
48.40924,41.05079,0.000,0,0
48.44923,41.05079,0.000,0,0
48.48922,41.05079,0.000,0,0
48.52922,41.05079,0.000,0,0
48.56921,41.05079,0.000,0,0
48.60920,41.05079,0.000,0,0
48.64919,41.05079,0.000,0,0
48.68918,41.05079,0.000,0,0
48.72917,41.05079,0.000,0,0
48.76916,41.05079,0.000,0,0
48.80915,41.05079,0.000,0,0
48.84914,41.05079,0.000,0,0
48.88914,41.05079,0.000,0,0
48.92913,41.05079,0.000,0,0
48.96912,41.05079,0.000,0,0
49.00911,41.05079,0.000,0,0
49.04910,41.05079,0.000,0,0
49.08909,41.05079,0.000,0,0
49.12908,41.05079,0.000,0,0
49.16907,41.05079,0.000,0,0
49.20906,41.05079,0.000,0,0
49.24906,41.05079,0.000,0,0
49.28905,41.05079,0.000,0,0
49.32904,41.05079,0.000,0,0
49.36903,41.05079,0.000,0,0
49.40902,41.05079,0.000,0,0
49.44901,41.05079,0.000,0,0
49.48900,41.05079,0.000,0,0
49.52899,41.05079,0.000,0,0
49.56898,41.05079,0.000,0,0
49.60898,41.05079,0.000,0,0
49.64897,41.05079,0.000,0,0
49.68896,41.05079,0.000,0,0
49.72895,41.05079,0.000,0,0
49.76894,41.05079,0.000,0,0
49.80893,41.05079,0.000,0,0
49.84892,41.05079,0.000,0,0
49.88891,41.05079,0.000,0,0
49.92890,41.05079,0.000,0,0
49.96890,41.05079,0.000,0,0
50.00889,41.05079,0.000,0,0
50.04888,41.05079,0.000,0,0
50.08887,41.05079,0.000,0,0
50.12886,41.05079,0.000,0,0
50.16885,41.05079,0.000,0,0
50.20884,41.05079,0.000,0,0
50.24883,41.05079,0.000,0,0
50.28882,41.05079,0.000,0,0
50.32882,41.05079,0.000,0,0
50.36881,41.05079,0.000,0,0
50.40880,41.05079,0.000,0,0
50.44879,41.05079,0.000,0,0
50.48878,41.05079,0.000,0,0
50.52877,41.05079,0.000,0,0
50.56876,41.05079,0.000,0,0
50.60875,41.05079,0.000,0,0
50.64874,41.05079,0.000,0,0
50.68874,41.05079,0.000,0,0
50.72873,41.05079,0.000,0,0
50.76872,41.05079,0.000,0,0
50.80871,41.05079,0.000,0,0
50.84870,41.05079,0.000,0,0
50.88869,41.05079,0.000,0,0
50.92868,41.05079,0.000,0,0
50.96867,41.05079,0.000,0,0
51.00866,41.05079,0.000,0,0
51.04866,41.05079,0.000,0,0
51.08865,41.05079,0.000,0,0
51.12864,41.05079,0.000,0,0
51.16863,41.05079,0.000,0,0
51.20862,41.05079,0.000,0,0
51.24861,41.05079,0.000,0,0
51.28860,41.05079,0.000,0,0
51.32859,41.05079,0.000,0,0
51.36858,41.05079,0.000,0,0
51.40858,41.05079,0.000,0,0
51.44857,41.05079,0.000,0,0
51.48856,41.05079,0.000,0,0
51.52855,41.05079,0.000,0,0
51.56854,41.05079,0.000,0,0
51.60853,41.05079,0.000,0,0
51.64852,41.05079,0.000,0,0
51.68851,41.05079,0.000,0,0
51.72850,41.05079,0.000,0,0
51.76850,41.05079,0.000,0,0
51.80849,41.05079,0.000,0,0
51.84848,41.05079,0.000,0,0
51.88847,41.05079,0.000,0,0
51.92846,41.05079,0.000,0,0
36.93179,41.01082,0.000,0,0
36.97178,41.01082,0.000,0,0
37.01178,41.01082,0.000,0,0
37.05177,41.01082,0.000,0,0
37.09176,41.01082,0.000,0,0
37.13175,41.01082,0.000,0,0
37.17174,41.01082,0.000,0,0
37.21173,41.01082,0.000,0,0
37.25172,41.01082,0.000,0,0
37.29171,41.01082,0.000,0,0
37.33170,41.01082,0.000,0,0
37.37170,41.01082,0.000,0,0
37.41169,41.01082,0.000,0,0
37.45168,41.01082,0.000,0,0
37.49167,41.01082,0.000,0,0
37.53166,41.01082,0.000,0,0
37.57165,41.01082,0.000,0,0
37.61164,41.01082,0.000,0,0
37.65163,41.01082,0.000,0,0
37.69162,41.01082,0.000,0,0
37.73162,41.01082,0.000,0,0
37.77161,41.01082,0.000,0,0
37.81160,41.01082,0.000,0,0
37.85159,41.01082,0.000,0,0
37.89158,41.01082,0.000,0,0
37.93157,41.01082,0.000,0,0
37.97156,41.01082,0.000,0,0
38.01155,41.01082,0.000,0,0
38.05154,41.01082,0.000,0,0
38.09154,41.01082,0.000,0,0
38.13153,41.01082,0.000,0,0
38.17152,41.01082,0.000,0,0
38.21151,41.01082,0.000,0,0
38.25150,41.01082,0.000,0,0
38.29149,41.01082,0.000,0,0
38.33148,41.01082,0.000,0,0
38.37147,41.01082,0.000,0,0
38.41146,41.01082,0.000,0,0
38.45146,41.01082,0.000,0,0
38.49145,41.01082,0.000,0,0
38.53144,41.01082,0.000,0,0
38.57143,41.01082,0.000,0,0
38.61142,41.01082,0.000,0,0
38.65141,41.01082,0.000,0,0
38.69140,41.01082,0.000,0,0
38.73139,41.01082,0.000,0,0
38.77138,41.01082,0.000,0,0
38.81138,41.01082,0.000,0,0
38.85137,41.01082,0.000,0,0
38.89136,41.01082,0.000,0,0
38.93135,41.01082,0.000,0,0
38.97134,41.01082,0.000,0,0
39.01133,41.01082,0.000,0,0
39.05132,41.01082,0.000,0,0
39.09131,41.01082,0.000,0,0
39.13130,41.01082,0.000,0,0
39.17130,41.01082,0.000,0,0
39.21129,41.01082,0.000,0,0
39.25128,41.01082,0.000,0,0
39.29127,41.01082,0.000,0,0
39.33126,41.01082,0.000,0,0
39.37125,41.01082,0.000,0,0
39.41124,41.01082,0.000,0,0
39.45123,41.01082,0.000,0,0
39.49122,41.01082,0.000,0,0
39.53122,41.01082,0.000,0,0
39.57121,41.01082,0.000,0,0
39.61120,41.01082,0.000,0,0
39.65119,41.01082,0.000,0,0
39.69118,41.01082,0.000,0,0
39.73117,41.01082,0.000,0,0
39.77116,41.01082,0.000,0,0
39.81115,41.01082,0.000,0,0
39.85114,41.01082,0.000,0,0
39.89114,41.01082,0.000,0,0
39.93113,41.01082,0.000,0,0
39.97112,41.01082,0.000,0,0
40.01111,41.01082,0.000,0,0
40.05110,41.01082,0.000,0,0
40.09109,41.01082,0.000,0,0
40.13108,41.01082,0.000,0,0
40.17107,41.01082,0.000,0,0
40.21106,41.01082,0.000,0,0
40.25106,41.01082,0.000,0,0
40.29105,41.01082,0.000,0,0
40.33104,41.01082,0.000,0,0
40.37103,41.01082,0.000,0,0
40.41102,41.01082,0.000,0,0
40.45101,41.01082,0.000,0,0
40.49100,41.01082,0.000,0,0
40.53099,41.01082,0.000,0,0
40.57098,41.01082,0.000,0,0
40.61098,41.01082,0.000,0,0
40.65097,41.01082,0.000,0,0
40.69096,41.01082,0.000,0,0
40.73095,41.01082,0.000,0,0
40.77094,41.01082,0.000,0,0
40.81093,41.01082,0.000,0,0
40.85092,41.01082,0.000,0,0
40.89091,41.01082,0.000,0,0
40.93090,41.01082,0.000,0,0
40.97090,41.01082,0.000,0,0
41.01089,41.01082,0.000,0,0
41.05088,41.01082,0.000,0,0
41.09087,41.01082,0.000,0,0
41.13086,41.01082,0.000,0,0
41.17085,41.01082,0.000,0,0
41.21084,41.01082,0.000,0,0
41.25083,41.01082,0.000,0,0
41.29082,41.01082,0.000,0,0
41.33082,41.01082,0.000,0,0
41.37081,41.01082,0.000,0,0
41.41080,41.01082,0.000,0,0
41.45079,41.01082,0.000,0,0
41.49078,41.01082,0.000,0,0
41.53077,41.01082,0.000,0,0
41.57076,41.01082,0.000,0,0
41.61075,41.01082,0.000,0,0
41.65074,41.01082,0.000,0,0
41.69074,41.01082,0.000,0,0
41.73073,41.01082,0.000,0,0
41.77072,41.01082,0.000,0,0
41.81071,41.01082,0.000,0,0
41.85070,41.01082,0.000,0,0
41.89069,41.01082,0.000,0,0
41.93068,41.01082,0.000,0,0
41.97067,41.01082,0.000,0,0
42.01066,41.01082,0.000,0,0
42.05066,41.01082,0.000,0,0
42.09065,41.01082,0.000,0,0
42.13064,41.01082,0.000,0,0
42.17063,41.01082,0.000,0,0
42.21062,41.01082,0.000,0,0
42.25061,41.01082,0.000,0,0
42.29060,41.01082,0.000,0,0
42.33059,41.01082,0.000,0,0
42.37058,41.01082,0.000,0,0
42.41058,41.01082,0.000,0,0
42.45057,41.01082,0.000,0,0
42.49056,41.01082,0.000,0,0
42.53055,41.01082,0.000,0,0
42.57054,41.01082,0.000,0,0
42.61053,41.01082,0.000,0,0
42.65052,41.01082,0.000,0,0
42.69051,41.01082,0.000,0,0
42.73050,41.01082,0.000,0,0
42.77050,41.01082,0.000,0,0
42.81049,41.01082,0.000,0,0
42.85048,41.01082,0.000,0,0
42.89047,41.01082,0.000,0,0
42.93046,41.01082,0.000,0,0
42.97045,41.01082,0.000,0,0
43.01044,41.01082,0.000,0,0
43.05043,41.01082,0.000,0,0
43.09042,41.01082,0.000,0,0
43.13042,41.01082,0.000,0,0
43.17041,41.01082,0.000,0,0
43.21040,41.01082,0.000,0,0
43.25039,41.01082,0.000,0,0
43.29038,41.01082,0.000,0,0
43.33037,41.01082,0.000,0,0
43.37036,41.01082,0.000,0,0
43.41035,41.01082,0.000,0,0
43.45034,41.01082,0.000,0,0
43.49034,41.01082,0.000,0,0
43.53033,41.01082,0.000,0,0
43.57032,41.01082,0.000,0,0
43.61031,41.01082,0.000,0,0
43.65030,41.01082,0.000,0,0
43.69029,41.01082,0.000,0,0
43.73028,41.01082,0.000,0,0
43.77027,41.01082,0.000,0,0
43.81026,41.01082,0.000,0,0
43.85026,41.01082,0.000,0,0
43.89025,41.01082,0.000,0,0
43.93024,41.01082,0.000,0,0
43.97023,41.01082,0.000,0,0
44.01022,41.01082,0.000,0,0
44.05021,41.01082,0.000,0,0
44.09020,41.01082,0.000,0,0
44.13019,41.01082,0.000,0,0
44.17018,41.01082,0.000,0,0
44.21018,41.01082,0.000,0,0
44.25017,41.01082,0.000,0,0
44.29016,41.01082,0.000,0,0
44.33015,41.01082,0.000,0,0
44.37014,41.01082,0.000,0,0
44.41013,41.01082,0.000,0,0
44.45012,41.01082,0.000,0,0
44.49011,41.01082,0.000,0,0
44.53010,41.01082,0.000,0,0
44.57010,41.01082,0.000,0,0
44.61009,41.01082,0.000,0,0
44.65008,41.01082,0.000,0,0
44.69007,41.01082,0.000,0,0
44.73006,41.01082,0.000,0,0
44.77005,41.01082,0.000,0,0
44.81004,41.01082,0.000,0,0
44.85003,41.01082,0.000,0,0
44.89002,41.01082,0.000,0,0
44.93002,41.01082,0.000,0,0
44.97001,41.01082,0.000,0,0
45.01000,41.01082,0.000,0,0
45.04999,41.01082,0.000,0,0
45.08998,41.01082,0.000,0,0
45.12997,41.01082,0.000,0,0
45.16996,41.01082,0.000,0,0
45.20995,41.01082,0.000,0,0
45.24994,41.01082,0.000,0,0
45.28994,41.01082,0.000,0,0
45.32993,41.01082,0.000,0,0
45.36992,41.01082,0.000,0,0
45.40991,41.01082,0.000,0,0
45.44990,41.01082,0.000,0,0
45.48989,41.01082,0.000,0,0
45.52988,41.01082,0.000,0,0
45.56987,41.01082,0.000,0,0
45.60986,41.01082,0.000,0,0
45.64986,41.01082,0.000,0,0
45.68985,41.01082,0.000,0,0
45.72984,41.01082,0.000,0,0
45.76983,41.01082,0.000,0,0
45.80982,41.01082,0.000,0,0
45.84981,41.01082,0.000,0,0
45.88980,41.01082,0.000,0,0
45.92979,41.01082,0.000,0,0
45.96978,41.01082,0.000,0,0
46.00978,41.01082,0.000,0,0
46.04977,41.01082,0.000,0,0
46.08976,41.01082,0.000,0,0
46.12975,41.01082,0.000,0,0
46.16974,41.01082,0.000,0,0
46.20973,41.01082,0.000,0,0
46.24972,41.01082,0.000,0,0
46.28971,41.01082,0.000,0,0
46.32970,41.01082,0.000,0,0
46.36970,41.01082,0.000,0,0
46.40969,41.01082,0.000,0,0
46.44968,41.01082,0.000,0,0
46.48967,41.01082,0.000,0,0
46.52966,41.01082,0.000,0,0
46.56965,41.01082,0.000,0,0
46.60964,41.01082,0.000,0,0
46.64963,41.01082,0.000,0,0
46.68962,41.01082,0.000,0,0
46.72962,41.01082,0.000,0,0
46.76961,41.01082,0.000,0,0
46.80960,41.01082,0.000,0,0
46.84959,41.01082,0.000,0,0
46.88958,41.01082,0.000,0,0
46.92957,41.01082,0.000,0,0
46.96956,41.01082,0.000,0,0
47.00955,41.01082,0.000,0,0
47.04954,41.01082,0.000,0,0
47.08954,41.01082,0.000,0,0
47.12953,41.01082,0.000,0,0
47.16952,41.01082,0.000,0,0
47.20951,41.01082,0.000,0,0
47.24950,41.01082,0.000,0,0
47.28949,41.01082,0.000,0,0
47.32948,41.01082,0.000,0,0
47.36947,41.01082,0.000,0,0
47.40946,41.01082,0.000,0,0
47.44946,41.01082,0.000,0,0
47.48945,41.01082,0.000,0,0
47.52944,41.01082,0.000,0,0
47.56943,41.01082,0.000,0,0
47.60942,41.01082,0.000,0,0
47.64941,41.01082,0.000,0,0
47.68940,41.01082,0.000,0,0
47.72939,41.01082,0.000,0,0
47.76938,41.01082,0.000,0,0
47.80938,41.01082,0.000,0,0
47.84937,41.01082,0.000,0,0
47.88936,41.01082,0.000,0,0
47.92935,41.01082,0.000,0,0
47.96934,41.01082,0.000,0,0
48.00933,41.01082,0.000,0,0
48.04932,41.01082,0.000,0,0
48.08931,41.01082,0.000,0,0
48.12930,41.01082,0.000,0,0
48.16930,41.01082,0.000,0,0
48.20929,41.01082,0.000,0,0
48.24928,41.01082,0.000,0,0
48.28927,41.01082,0.000,0,0
48.32926,41.01082,0.000,0,0
48.36925,41.01082,0.000,0,0
48.40924,41.01082,0.000,0,0
48.44923,41.01082,0.000,0,0
48.48922,41.01082,0.000,0,0
48.52922,41.01082,0.000,0,0
48.56921,41.01082,0.000,0,0
48.60920,41.01082,0.000,0,0
48.64919,41.01082,0.000,0,0
48.68918,41.01082,0.000,0,0
48.72917,41.01082,0.000,0,0
48.76916,41.01082,0.000,0,0
48.80915,41.01082,0.000,0,0
48.84914,41.01082,0.000,0,0
48.88914,41.01082,0.000,0,0
48.92913,41.01082,0.000,0,0
48.96912,41.01082,0.000,0,0
49.00911,41.01082,0.000,0,0
49.04910,41.01082,0.000,0,0
49.08909,41.01082,0.000,0,0
49.12908,41.01082,0.000,0,0
49.16907,41.01082,0.000,0,0
49.20906,41.01082,0.000,0,0
49.24906,41.01082,0.000,0,0
49.28905,41.01082,0.000,0,0
49.32904,41.01082,0.000,0,0
49.36903,41.01082,0.000,0,0
49.40902,41.01082,0.000,0,0
49.44901,41.01082,0.000,0,0
49.48900,41.01082,0.000,0,0
49.52899,41.01082,0.000,0,0
49.56898,41.01082,0.000,0,0
49.60898,41.01082,0.000,0,0
49.64897,41.01082,0.000,0,0
49.68896,41.01082,0.000,0,0
49.72895,41.01082,0.000,0,0
49.76894,41.01082,0.000,0,0
49.80893,41.01082,0.000,0,0
49.84892,41.01082,0.000,0,0
49.88891,41.01082,0.000,0,0
49.92890,41.01082,0.000,0,0
49.96890,41.01082,0.000,0,0
50.00889,41.01082,0.000,0,0
50.04888,41.01082,0.000,0,0
50.08887,41.01082,0.000,0,0
50.12886,41.01082,0.000,0,0
50.16885,41.01082,0.000,0,0
50.20884,41.01082,0.000,0,0
50.24883,41.01082,0.000,0,0
50.28882,41.01082,0.000,0,0
50.32882,41.01082,0.000,0,0
50.36881,41.01082,0.000,0,0
50.40880,41.01082,0.000,0,0
50.44879,41.01082,0.000,0,0
50.48878,41.01082,0.000,0,0
50.52877,41.01082,0.000,0,0
50.56876,41.01082,0.000,0,0
50.60875,41.01082,0.000,0,0
50.64874,41.01082,0.000,0,0
50.68874,41.01082,0.000,0,0
50.72873,41.01082,0.000,0,0
50.76872,41.01082,0.000,0,0
50.80871,41.01082,0.000,0,0
50.84870,41.01082,0.000,0,0
50.88869,41.01082,0.000,0,0
50.92868,41.01082,0.000,0,0
50.96867,41.01082,0.000,0,0
51.00866,41.01082,0.000,0,0
51.04866,41.01082,0.000,0,0
51.08865,41.01082,0.000,0,0
51.12864,41.01082,0.000,0,0
51.16863,41.01082,0.000,0,0
51.20862,41.01082,0.000,0,0
51.24861,41.01082,0.000,0,0
51.28860,41.01082,0.000,0,0
51.32859,41.01082,0.000,0,0
51.36858,41.01082,0.000,0,0
51.40858,41.01082,0.000,0,0
51.44857,41.01082,0.000,0,0
51.48856,41.01082,0.000,0,0
51.52855,41.01082,0.000,0,0
51.56854,41.01082,0.000,0,0
51.60853,41.01082,0.000,0,0
51.64852,41.01082,0.000,0,0
51.68851,41.01082,0.000,0,0
51.72850,41.01082,0.000,0,0
51.76850,41.01082,0.000,0,0
51.80849,41.01082,0.000,0,0
51.84848,41.01082,0.000,0,0
51.88847,41.01082,0.000,0,0
51.92846,41.01082,0.000,0,0
36.93179,40.97086,0.000,0,0
36.97178,40.97086,0.000,0,0
37.01178,40.97086,0.000,0,0
37.05177,40.97086,0.000,0,0
37.09176,40.97086,0.000,0,0
37.13175,40.97086,0.000,0,0
37.17174,40.97086,0.000,0,0
37.21173,40.97086,0.000,0,0
37.25172,40.97086,0.000,0,0
37.29171,40.97086,0.000,0,0
37.33170,40.97086,0.000,0,0
37.37170,40.97086,0.000,0,0
37.41169,40.97086,0.000,0,0
37.45168,40.97086,0.000,0,0
37.49167,40.97086,0.000,0,0
37.53166,40.97086,0.000,0,0
37.57165,40.97086,0.000,0,0
37.61164,40.97086,0.000,0,0
37.65163,40.97086,0.000,0,0
37.69162,40.97086,0.000,0,0
37.73162,40.97086,0.000,0,0
37.77161,40.97086,0.000,0,0
37.81160,40.97086,0.000,0,0
37.85159,40.97086,0.000,0,0
37.89158,40.97086,0.000,0,0
37.93157,40.97086,0.000,0,0
37.97156,40.97086,0.000,0,0
38.01155,40.97086,0.000,0,0
38.05154,40.97086,0.000,0,0
38.09154,40.97086,0.000,0,0
38.13153,40.97086,0.000,0,0
38.17152,40.97086,0.000,0,0
38.21151,40.97086,0.000,0,0
38.25150,40.97086,0.000,0,0
38.29149,40.97086,0.000,0,0
38.33148,40.97086,0.000,0,0
38.37147,40.97086,0.000,0,0
38.41146,40.97086,0.000,0,0
38.45146,40.97086,0.000,0,0
38.49145,40.97086,0.000,0,0
38.53144,40.97086,0.000,0,0
38.57143,40.97086,0.000,0,0
38.61142,40.97086,0.000,0,0
38.65141,40.97086,0.000,0,0
38.69140,40.97086,0.000,0,0
38.73139,40.97086,0.000,0,0
38.77138,40.97086,0.000,0,0
38.81138,40.97086,0.000,0,0
38.85137,40.97086,0.000,0,0
38.89136,40.97086,0.000,0,0
38.93135,40.97086,0.000,0,0
38.97134,40.97086,0.000,0,0
39.01133,40.97086,0.000,0,0
39.05132,40.97086,0.000,0,0
39.09131,40.97086,0.000,0,0
39.13130,40.97086,0.000,0,0
39.17130,40.97086,0.000,0,0
39.21129,40.97086,0.000,0,0
39.25128,40.97086,0.000,0,0
39.29127,40.97086,0.000,0,0
39.33126,40.97086,0.000,0,0
39.37125,40.97086,0.000,0,0
39.41124,40.97086,0.000,0,0
39.45123,40.97086,0.000,0,0
39.49122,40.97086,0.000,0,0
39.53122,40.97086,0.000,0,0
39.57121,40.97086,0.000,0,0
39.61120,40.97086,0.000,0,0
39.65119,40.97086,0.000,0,0
39.69118,40.97086,0.000,0,0
39.73117,40.97086,0.000,0,0
39.77116,40.97086,0.000,0,0
39.81115,40.97086,0.000,0,0
39.85114,40.97086,0.000,0,0
39.89114,40.97086,0.000,0,0
39.93113,40.97086,0.000,0,0
39.97112,40.97086,0.000,0,0
40.01111,40.97086,0.000,0,0
40.05110,40.97086,0.000,0,0
40.09109,40.97086,0.000,0,0
40.13108,40.97086,0.000,0,0
40.17107,40.97086,0.000,0,0
40.21106,40.97086,0.000,0,0
40.25106,40.97086,0.000,0,0
40.29105,40.97086,0.000,0,0
40.33104,40.97086,0.000,0,0
40.37103,40.97086,0.000,0,0
40.41102,40.97086,0.000,0,0
40.45101,40.97086,0.000,0,0
40.49100,40.97086,0.000,0,0
40.53099,40.97086,0.000,0,0
40.57098,40.97086,0.000,0,0
40.61098,40.97086,0.000,0,0
40.65097,40.97086,0.000,0,0
40.69096,40.97086,0.000,0,0
40.73095,40.97086,0.000,0,0
40.77094,40.97086,0.000,0,0
40.81093,40.97086,0.000,0,0
40.85092,40.97086,0.000,0,0
40.89091,40.97086,0.000,0,0
40.93090,40.97086,0.000,0,0
40.97090,40.97086,0.000,0,0
41.01089,40.97086,0.000,0,0
41.05088,40.97086,0.000,0,0
41.09087,40.97086,0.000,0,0
41.13086,40.97086,0.000,0,0
41.17085,40.97086,0.000,0,0
41.21084,40.97086,0.000,0,0
41.25083,40.97086,0.000,0,0
41.29082,40.97086,0.000,0,0
41.33082,40.97086,0.000,0,0
41.37081,40.97086,0.000,0,0
41.41080,40.97086,0.000,0,0
41.45079,40.97086,0.000,0,0
41.49078,40.97086,0.000,0,0
41.53077,40.97086,0.000,0,0
41.57076,40.97086,0.000,0,0
41.61075,40.97086,0.000,0,0
41.65074,40.97086,0.000,0,0
41.69074,40.97086,0.000,0,0
41.73073,40.97086,0.000,0,0
41.77072,40.97086,0.000,0,0
41.81071,40.97086,0.000,0,0
41.85070,40.97086,0.000,0,0
41.89069,40.97086,0.000,0,0
41.93068,40.97086,0.000,0,0
41.97067,40.97086,0.000,0,0
42.01066,40.97086,0.000,0,0
42.05066,40.97086,0.000,0,0
42.09065,40.97086,0.000,0,0
42.13064,40.97086,0.000,0,0
42.17063,40.97086,0.000,0,0
42.21062,40.97086,0.000,0,0
42.25061,40.97086,0.000,0,0
42.29060,40.97086,0.000,0,0
42.33059,40.97086,0.000,0,0
42.37058,40.97086,0.000,0,0
42.41058,40.97086,0.000,0,0
42.45057,40.97086,0.000,0,0
42.49056,40.97086,0.000,0,0
42.53055,40.97086,0.000,0,0
42.57054,40.97086,0.000,0,0
42.61053,40.97086,0.000,0,0
42.65052,40.97086,0.000,0,0
42.69051,40.97086,0.000,0,0
42.73050,40.97086,0.000,0,0
42.77050,40.97086,0.000,0,0
42.81049,40.97086,0.000,0,0
42.85048,40.97086,0.000,0,0
42.89047,40.97086,0.000,0,0
42.93046,40.97086,0.000,0,0
42.97045,40.97086,0.000,0,0
43.01044,40.97086,0.000,0,0
43.05043,40.97086,0.000,0,0
43.09042,40.97086,0.000,0,0
43.13042,40.97086,0.000,0,0
43.17041,40.97086,0.000,0,0
43.21040,40.97086,0.000,0,0
43.25039,40.97086,0.000,0,0
43.29038,40.97086,0.000,0,0
43.33037,40.97086,0.000,0,0
43.37036,40.97086,0.000,0,0
43.41035,40.97086,0.000,0,0
43.45034,40.97086,0.000,0,0
43.49034,40.97086,0.000,0,0
43.53033,40.97086,0.000,0,0
43.57032,40.97086,0.000,0,0
43.61031,40.97086,0.000,0,0
43.65030,40.97086,0.000,0,0
43.69029,40.97086,0.000,0,0
43.73028,40.97086,0.000,0,0
43.77027,40.97086,0.000,0,0
43.81026,40.97086,0.000,0,0
43.85026,40.97086,0.000,0,0
43.89025,40.97086,0.000,0,0
43.93024,40.97086,0.000,0,0
43.97023,40.97086,0.000,0,0
44.01022,40.97086,0.000,0,0
44.05021,40.97086,0.000,0,0
44.09020,40.97086,0.000,0,0
44.13019,40.97086,0.000,0,0
44.17018,40.97086,0.000,0,0
44.21018,40.97086,0.000,0,0
44.25017,40.97086,0.000,0,0
44.29016,40.97086,0.000,0,0
44.33015,40.97086,0.000,0,0
44.37014,40.97086,0.000,0,0
44.41013,40.97086,0.000,0,0
44.45012,40.97086,0.000,0,0
44.49011,40.97086,0.000,0,0
44.53010,40.97086,0.000,0,0
44.57010,40.97086,0.000,0,0
44.61009,40.97086,0.000,0,0
44.65008,40.97086,0.000,0,0
44.69007,40.97086,0.000,0,0
44.73006,40.97086,0.000,0,0
44.77005,40.97086,0.000,0,0
44.81004,40.97086,0.000,0,0
44.85003,40.97086,0.000,0,0
44.89002,40.97086,0.000,0,0
44.93002,40.97086,0.000,0,0
44.97001,40.97086,0.000,0,0
45.01000,40.97086,0.000,0,0
45.04999,40.97086,0.000,0,0
45.08998,40.97086,0.000,0,0
45.12997,40.97086,0.000,0,0
45.16996,40.97086,0.000,0,0
45.20995,40.97086,0.000,0,0
45.24994,40.97086,0.000,0,0
45.28994,40.97086,0.000,0,0
45.32993,40.97086,0.000,0,0
45.36992,40.97086,0.000,0,0
45.40991,40.97086,0.000,0,0
45.44990,40.97086,0.000,0,0
45.48989,40.97086,0.000,0,0
45.52988,40.97086,0.000,0,0
45.56987,40.97086,0.000,0,0
45.60986,40.97086,0.000,0,0
45.64986,40.97086,0.000,0,0
45.68985,40.97086,0.000,0,0
45.72984,40.97086,0.000,0,0
45.76983,40.97086,0.000,0,0
45.80982,40.97086,0.000,0,0
45.84981,40.97086,0.000,0,0
45.88980,40.97086,0.000,0,0
45.92979,40.97086,0.000,0,0
45.96978,40.97086,0.000,0,0
46.00978,40.97086,0.000,0,0
46.04977,40.97086,0.000,0,0
46.08976,40.97086,0.000,0,0
46.12975,40.97086,0.000,0,0
46.16974,40.97086,0.000,0,0
46.20973,40.97086,0.000,0,0
46.24972,40.97086,0.000,0,0
46.28971,40.97086,0.000,0,0
46.32970,40.97086,0.000,0,0
46.36970,40.97086,0.000,0,0
46.40969,40.97086,0.000,0,0
46.44968,40.97086,0.000,0,0
46.48967,40.97086,0.000,0,0
46.52966,40.97086,0.000,0,0
46.56965,40.97086,0.000,0,0
46.60964,40.97086,0.000,0,0
46.64963,40.97086,0.000,0,0
46.68962,40.97086,0.000,0,0
46.72962,40.97086,0.000,0,0
46.76961,40.97086,0.000,0,0
46.80960,40.97086,0.000,0,0
46.84959,40.97086,0.000,0,0
46.88958,40.97086,0.000,0,0
46.92957,40.97086,0.000,0,0
46.96956,40.97086,0.000,0,0
47.00955,40.97086,0.000,0,0
47.04954,40.97086,0.000,0,0
47.08954,40.97086,0.000,0,0
47.12953,40.97086,0.000,0,0
47.16952,40.97086,0.000,0,0
47.20951,40.97086,0.000,0,0
47.24950,40.97086,0.000,0,0
47.28949,40.97086,0.000,0,0
47.32948,40.97086,0.000,0,0
47.36947,40.97086,0.000,0,0
